bridge,effort,cen,uf,effect,rule,Q117,n_tail,tail_threshold
C-40,M+,cen4,MT,MOMENTO_(+)_INICIO_LONG_1,q95,4828.847930100797,3234,2280.3812041386864
C-40,M+,cen4,PB,MOMENTO_(+)_INICIO_LONG_1,q95,3843.325775454805,435,2111.898270868939
C-40,M+,cen4,RJ,MOMENTO_(+)_INICIO_LONG_1,q95,4330.838183058231,1456,2015.291456329402
C-40,M+,cen4,SP,MOMENTO_(+)_INICIO_LONG_1,q95,4643.530400134555,2381,2084.1705284850705
C-40,M+,cen4,SC,MOMENTO_(+)_INICIO_LONG_1,q95,4414.597386841979,3416,2123.8097726927394
C-40,M+,cen4,PR,MOMENTO_(+)_INICIO_LONG_1,q95,4894.562937499883,3708,2159.256569719964
C-40,M+,cen6,MG,MOMENTO_(+)_INICIO_LONG_1,q95,4863.557507487598,2782,2166.8834786540865
C-40,M+,cen6,MT,MOMENTO_(+)_INICIO_LONG_1,q95,5021.027407542092,3060,2297.8888574843986
C-40,M+,cen6,PB,MOMENTO_(+)_INICIO_LONG_1,q95,3797.1599317683203,411,2108.190023690445
C-40,M+,cen6,RJ,MOMENTO_(+)_INICIO_LONG_1,q95,4482.009837923302,1385,2020.114514831885
C-40,M+,cen6,SP,MOMENTO_(+)_INICIO_LONG_1,q95,4779.547825718891,2268,2091.9219740942312
C-40,M+,cen6,SC,MOMENTO_(+)_INICIO_LONG_1,q95,4556.661137506777,3267,2135.8818814667507
C-40,M+,cen6,PR,MOMENTO_(+)_INICIO_LONG_1,q95,4908.559383242362,3536,2174.8454585507184
C-40,M+,cen8,MG,MOMENTO_(+)_INICIO_LONG_1,q95,4813.931087575267,2879,2161.902871264041
C-40,M+,cen8,MT,MOMENTO_(+)_INICIO_LONG_1,q95,4941.436122240713,3219,2288.0746857567938
C-40,M+,cen8,PB,MOMENTO_(+)_INICIO_LONG_1,q95,3824.398350514957,435,2111.5152649289103
C-40,M+,cen8,RJ,MOMENTO_(+)_INICIO_LONG_1,q95,4401.221430136388,1446,2018.4678093288521
C-40,M+,cen8,SP,MOMENTO_(+)_INICIO_LONG_1,q95,4755.235346360181,2341,2087.395610320758
C-40,M+,cen8,SC,MOMENTO_(+)_INICIO_LONG_1,q95,4458.789177361665,3319,2131.5027174976085
C-40,M+,cen8,PR,MOMENTO_(+)_INICIO_LONG_1,q95,4966.265221919044,3605,2167.3111695953758
C-40,M+,cen2,MG,MOMENTO_(+)_INICIO_LONG_1,frac058,4689.763457585249,3227,2168.9847404369034
C-40,M+,cen2,MT,MOMENTO_(+)_INICIO_LONG_1,frac058,4865.401154003703,10046,2123.4350805050344
C-40,M+,cen2,PB,MOMENTO_(+)_INICIO_LONG_1,frac058,4562.371469087748,682,2069.87374322926
C-40,M+,cen2,RJ,MOMENTO_(+)_INICIO_LONG_1,frac058,4460.241976533118,2666,1918.319299742782
C-40,M+,cen2,SP,MOMENTO_(+)_INICIO_LONG_1,frac058,4656.587686099231,3945,2030.0368206575827
C-40,M+,cen2,SC,MOMENTO_(+)_INICIO_LONG_1,frac058,4506.056681705014,7823,2009.9351783104357
C-40,M+,cen2,PR,MOMENTO_(+)_INICIO_LONG_1,frac058,4931.536154242626,4478,2160.8989229532667
C-40,M+,cen4,MG,MOMENTO_(+)_INICIO_LONG_1,frac058,4696.516266775727,2715,2168.9847404369034
C-40,M+,cen4,MT,MOMENTO_(+)_INICIO_LONG_1,frac058,4874.938175657127,8461,2123.4350805050344
C-40,M+,cen4,PB,MOMENTO_(+)_INICIO_LONG_1,frac058,3717.0769449436525,2438,1735.9288470384956
C-40,M+,cen4,RJ,MOMENTO_(+)_INICIO_LONG_1,frac058,4273.678949505566,2591,1883.1854077361477
C-40,M+,cen4,SP,MOMENTO_(+)_INICIO_LONG_1,frac058,4611.384782024566,3307,2030.0368206575827
C-40,M+,cen4,SC,MOMENTO_(+)_INICIO_LONG_1,frac058,4328.334845557307,10371,1905.3825686121497
C-40,M+,cen4,PR,MOMENTO_(+)_INICIO_LONG_1,frac058,4895.048170342988,3670,2161.031248267914
C-40,M+,cen6,MG,MOMENTO_(+)_INICIO_LONG_1,frac058,4862.516180171944,2754,2168.9847404369034
C-40,M+,cen6,MT,MOMENTO_(+)_INICIO_LONG_1,frac058,5110.318384209737,8272,2123.4350805050344
C-40,M+,cen6,PB,MOMENTO_(+)_INICIO_LONG_1,frac058,3700.5232374023863,2306,1735.9288470384956
C-40,M+,cen6,RJ,MOMENTO_(+)_INICIO_LONG_1,frac058,4434.7479194887865,2134,1929.5302537648197
C-40,M+,cen6,SP,MOMENTO_(+)_INICIO_LONG_1,frac058,4734.317385584559,3275,2030.0368206575827
C-40,M+,cen6,SC,MOMENTO_(+)_INICIO_LONG_1,frac058,4583.760387510847,7614,1979.4372849283009
C-40,M+,cen6,PR,MOMENTO_(+)_INICIO_LONG_1,frac058,4917.247662462114,3809,2161.031248267914
C-40,M+,cen8,MG,MOMENTO_(+)_INICIO_LONG_1,frac058,4809.665579176233,2776,2168.985860211655
C-40,M+,cen8,MT,MOMENTO_(+)_INICIO_LONG_1,frac058,5125.789879743447,9122,2110.666232876415
C-40,M+,cen8,PB,MOMENTO_(+)_INICIO_LONG_1,frac058,3730.4275079425242,2423,1735.9288470384956
C-40,M+,cen8,RJ,MOMENTO_(+)_INICIO_LONG_1,frac058,4349.680831938952,2618,1883.2901430797754
C-40,M+,cen8,SP,MOMENTO_(+)_INICIO_LONG_1,frac058,4745.319613491219,3198,2036.218429637765
C-40,M+,cen8,SC,MOMENTO_(+)_INICIO_LONG_1,frac058,4508.523203273389,9013,1939.2616943703993
C-40,M+,cen8,PR,MOMENTO_(+)_INICIO_LONG_1,frac058,4969.042010145111,3743,2161.031248267914
C-40,V,cen2,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q85,756.6982235657546,1985,357.822173015981
C-40,V,cen2,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q85,756.6999598717425,4537,358.6245710842123
C-40,V,cen2,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q85,738.7477767230913,249,353.75399459274985
C-40,V,cen2,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q85,693.1220155915753,411,358.3192630850979
C-40,V,cen2,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q85,738.0652104954354,1077,355.24927655340184
C-40,V,cen2,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q85,708.6414524085794,1874,357.19531713711905
C-40,V,cen2,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q85,780.9144598902146,2674,357.0061115101083
C-40,V,cen4,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q85,759.9512519528505,1698,357.64631677461824
C-40,V,cen4,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q85,758.1913269717975,3864,358.66381562667345
C-40,V,cen4,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q85,573.0818142043269,210,353.1493225644418
C-40,V,cen4,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q85,646.2815316842484,350,358.470484777236
C-40,V,cen4,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q85,752.3828944035192,913,355.2305908934255
C-40,V,cen4,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q85,685.1817408040926,1600,356.53901958652733
C-40,V,cen4,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q85,776.4493560173988,2283,356.83336267838155
C-40,V,cen6,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q85,763.3070786392386,1632,358.5429243958501
C-40,V,cen6,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q85,753.0276714822014,3672,360.17793007912627
C-40,V,cen6,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q85,572.4146955466247,200,352.4714997789554
C-40,V,cen6,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q85,652.2796584023147,337,358.2373890994725
C-40,V,cen6,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q85,750.1786245955406,874,356.7097631540087
C-40,V,cen6,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q85,678.4550092655002,1550,357.91846657619107
C-40,V,cen6,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q85,764.1638261197468,2192,358.2850522548946
C-40,V,cen8,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q85,760.6231851579118,1656,358.12876619132805
C-40,V,cen8,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q85,751.1622677515084,3790,359.27486398510837
C-40,V,cen8,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q85,568.272607942894,208,353.54863297513
C-40,V,cen8,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q85,648.5274236545109,349,358.35007107383177
C-40,V,cen8,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q85,746.4362858648528,893,355.9015941408576
C-40,V,cen8,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q85,697.1956139290321,1558,357.3580396741757
C-40,V,cen8,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q85,773.6738547936461,2206,357.10400791438764
C-40,V,cen2,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q90,755.8075426960911,1324,368.58337666551296
C-40,V,cen2,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q90,757.3029180323392,3025,369.00979860487655
C-40,V,cen2,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q90,748.5527818679348,200,359.6468365091427
C-40,V,cen2,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q90,697.9565721808281,274,370.4641880439466
C-40,V,cen2,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q90,740.2008192094702,718,364.72918631553466
C-40,V,cen2,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q90,709.9050967138999,1249,368.06595422816787
C-40,V,cen2,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q90,777.3608221788888,1783,367.1092876839491
C-40,V,cen4,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q90,755.501804694934,1132,367.9360439758959
C-40,V,cen4,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q90,756.5632239283862,2576,369.2215495333014
C-40,V,cen4,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q90,571.6604044528365,200,354.6104493971371
C-40,V,cen4,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q90,645.3946268467473,233,370.0322995734296
C-40,V,cen4,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q90,757.5989015424899,609,364.6193957044536
C-40,V,cen4,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q90,682.343000817973,1067,367.1912445222218
C-40,V,cen4,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q90,770.9428715343163,1522,366.8214625953112
C-40,V,cen6,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q90,756.1123247628284,1088,369.17411443571274
C-40,V,cen6,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q90,754.1766518918668,2448,371.3078521776879
C-40,V,cen6,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q90,572.4146955466247,200,352.4714997789554
C-40,V,cen6,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q90,649.6661137201913,225,369.8934027092379
C-40,V,cen6,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q90,758.3207588052159,583,365.72633578410955
C-40,V,cen6,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q90,672.297035073791,1033,368.4986053605091
C-40,V,cen6,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q90,759.9363469835054,1461,368.6492174508008
C-40,V,cen8,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q90,756.5300423022717,1104,368.77952441602713
C-40,V,cen8,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q90,747.7370460304561,2527,370.31348141227517
C-40,V,cen8,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q90,567.0370919572119,200,354.6104493971371
C-40,V,cen8,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q90,643.7870680638439,233,370.91191038607207
C-40,V,cen8,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q90,749.325113965803,596,365.16699331670253
C-40,V,cen8,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q90,695.947771780314,1039,367.89654251251596
C-40,V,cen8,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q90,769.1112275908788,1471,367.6848926092494
C-40,V,cen2,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q925,752.9081766654413,993,375.0226543044879
C-40,V,cen2,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q925,758.6961711222897,2269,376.9077770440688
C-40,V,cen2,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q925,748.5527818679348,200,359.6468365091427
C-40,V,cen2,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q925,695.0194899556128,206,379.87310780366704
C-40,V,cen2,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q925,742.5209131136014,539,372.51116908318915
C-40,V,cen2,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q925,709.247434185403,937,374.6700153817375
C-40,V,cen2,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q925,773.3115589389112,1337,374.15170522048174
C-40,V,cen4,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q925,751.1968837609297,849,374.44687825311826
C-40,V,cen4,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q925,754.4329542091679,1932,376.8380402945251
C-40,V,cen4,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q925,571.6604044528365,200,354.6104493971371
C-40,V,cen4,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q925,642.4374603800994,200,375.4429796745464
C-40,V,cen4,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q925,762.2964054904245,457,371.59170659021504
C-40,V,cen4,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q925,678.8246508815951,800,374.04372233695256
C-40,V,cen4,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q925,764.71468101996,1142,373.2840286340212
C-40,V,cen6,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q925,749.793976353415,816,375.9486963996391
C-40,V,cen6,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q925,753.5272975040584,1836,379.17825670489395
C-40,V,cen6,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q925,572.4146955466247,200,352.4714997789554
C-40,V,cen6,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q925,646.7297705630166,200,373.6051263363177
C-40,V,cen6,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q925,765.027349302082,437,372.67313952954413
C-40,V,cen6,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q925,668.9207021483375,775,375.48138910319693
C-40,V,cen6,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q925,757.6522139346491,1096,375.80968774854205
C-40,V,cen8,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q925,755.0303600055322,828,375.6574782050838
C-40,V,cen8,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q925,744.2329332530799,1895,378.01895743930214
C-40,V,cen8,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q925,567.0370919572119,200,354.6104493971371
C-40,V,cen8,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q925,638.5818720042018,200,375.53912292796167
C-40,V,cen8,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q925,754.3270642535259,447,372.67153608374156
C-40,V,cen8,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q925,696.1205779365708,779,375.10237121844415
C-40,V,cen8,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q925,764.6213332388721,1103,374.36313216915306
C-40,V,cen2,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q95,752.9601794893108,662,385.0636465987313
C-40,V,cen2,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q95,756.6310318962928,1513,387.7885131353668
C-40,V,cen2,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q95,748.5527818679348,200,359.6468365091427
C-40,V,cen2,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q95,694.1720490657553,200,380.2334847120109
C-40,V,cen2,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q95,739.2439567206404,359,383.50770161816945
C-40,V,cen2,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q95,714.0127872569951,625,385.6972562701808
C-40,V,cen2,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q95,767.160663211271,892,384.56573351624183
C-40,V,cen4,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q95,749.9616039876585,566,384.5644597905267
C-40,V,cen4,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q95,748.9364568755743,1288,387.436394503343
C-40,V,cen4,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q95,571.6604044528365,200,354.6104493971371
C-40,V,cen4,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q95,642.4374603800994,200,375.4429796745464
C-40,V,cen4,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q95,763.5262493141342,305,383.02304397858234
C-40,V,cen4,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q95,679.5276371145601,534,384.7986711419038
C-40,V,cen4,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q95,760.3487048661234,761,383.71065557371395
C-40,V,cen6,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q95,746.456000876444,544,385.7364724249474
C-40,V,cen6,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q95,748.3076364665457,1224,389.9898264243131
C-40,V,cen6,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q95,572.4146955466247,200,352.4714997789554
C-40,V,cen6,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q95,646.7297705630166,200,373.6051263363177
C-40,V,cen6,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q95,765.9794868247648,292,383.9581900755201
C-40,V,cen6,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q95,669.812353765089,517,386.6002255534692
C-40,V,cen6,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q95,757.2119902467471,731,387.1652456056611
C-40,V,cen8,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q95,755.6984898839651,552,386.3637703973995
C-40,V,cen8,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q95,738.008359690527,1264,389.30022794998985
C-40,V,cen8,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q95,567.0370919572119,200,354.6104493971371
C-40,V,cen8,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q95,638.5818720042018,200,375.53912292796167
C-40,V,cen8,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q95,753.0053181053004,298,383.8049399824072
C-40,V,cen8,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q95,700.1333587020857,520,385.73417489706645
C-40,V,cen8,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q95,760.492803277954,736,385.01322102951707
C-40,V,cen2,MG,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,753.6985979664331,2773,348.9453985170307
C-40,V,cen2,MT,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,765.8663588690729,11994,334.49501723560076
C-40,V,cen2,PB,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,727.4112002197273,686,330.14489336004607
C-40,V,cen2,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,694.4007209897018,2432,305.67668139723924
C-40,V,cen2,SP,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,732.0579767488907,3900,323.6309870161689
C-40,V,cen2,SC,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,709.8746776166499,8580,316.52135195675334
C-40,V,cen2,PR,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,781.6789819297393,5936,336.9389280194598
C-40,V,cen4,MG,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,760.4215373095719,2356,348.9453985170307
C-40,V,cen4,MT,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,765.8745078249733,10211,334.49501723560076
C-40,V,cen4,PB,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,603.2479489941813,1399,268.45243122052227
C-40,V,cen4,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,657.5629685577999,2329,290.40729155285334
C-40,V,cen4,SP,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,730.5223753041558,3303,323.6309870161689
C-40,V,cen4,SC,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,688.5604596364001,8947,308.36639160218704
C-40,V,cen4,PR,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,772.9578504623395,5005,336.95100338005363
C-40,V,cen6,MG,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,763.7054496895067,2333,348.9453985170307
C-40,V,cen6,MT,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,761.9388374339937,9865,334.49501723560076
C-40,V,cen6,PB,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,596.5423637868021,1317,268.45243122052227
C-40,V,cen6,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,658.5496845507167,2246,290.40729155285334
C-40,V,cen6,SP,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,718.0193784787398,3201,323.6309870161689
C-40,V,cen6,SC,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,690.9137587720556,8663,308.36639160218704
C-40,V,cen6,PR,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,766.8231508124231,4946,336.95100338005363
C-40,V,cen8,MG,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,760.9630930518533,2321,348.96382523576807
C-40,V,cen8,MT,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,765.9148416045721,9971,334.49501723560076
C-40,V,cen8,PB,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,601.5445509925162,1387,268.45243122052227
C-40,V,cen8,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,659.8842964569928,2322,290.40729155285334
C-40,V,cen8,SP,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,721.5915068314628,3737,318.64402014401537
C-40,V,cen8,SC,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,707.1279748156746,6934,316.8603864584553
C-40,V,cen8,PR,CORTANTE_APOIO_CENTRAL_LONG_1,frac058,773.555822245268,4850,336.95100338005363
C-40,M-,cen2,MG,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3414.2855947360367,200,1781.2331922781138
C-40,M-,cen2,MT,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3489.129282322451,200,1843.0872114009876
C-40,M-,cen2,PB,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3194.7903087132345,25,1705.6016888775112
C-40,M-,cen2,RJ,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3022.2880992329588,74,1701.4251891852932
C-40,M-,cen2,SP,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,4078.2667452495352,200,1703.965158600548
C-40,M-,cen2,SC,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3258.829604473934,200,1896.5607269436057
C-40,M-,cen2,PR,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3452.8479325204557,200,1927.1179000886912
C-40,M-,cen4,MG,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3369.1416494251416,200,1723.9238430587104
C-40,M-,cen4,MT,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3659.783082839335,200,1812.8141107750216
C-40,M-,cen4,PB,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,2204.622866553183,18,1704.848678870943
C-40,M-,cen4,RJ,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,2577.322187671684,52,1701.417185833145
C-40,M-,cen4,SP,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3794.191317704638,131,1700.6304497502224
C-40,M-,cen4,SC,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3171.5112221131412,200,1777.9883024779597
C-40,M-,cen4,PR,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3404.3390630029407,200,1804.97166497812
C-40,M-,cen6,MG,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3572.174556050859,200,1776.1629407206804
C-40,M-,cen6,MT,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3443.4131087485885,200,1902.969857756488
C-40,M-,cen6,PB,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,2105.5435594703404,16,1705.6016888775112
C-40,M-,cen6,RJ,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3109.563819231641,49,1701.417185833145
C-40,M-,cen6,SP,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3724.267791990983,155,1700.030777918404
C-40,M-,cen6,SC,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3140.395707533383,200,1824.6492890840816
C-40,M-,cen6,PR,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3500.274114725258,200,1860.056650702837
C-40,M-,cen8,MG,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3218.512686826888,200,1770.5057130415294
C-40,M-,cen8,MT,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3538.470949570921,200,1906.069120733789
C-40,M-,cen8,PB,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,2247.9994263280128,23,1705.6016888775112
C-40,M-,cen8,RJ,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,2537.8001762195327,62,1701.417185833145
C-40,M-,cen8,SP,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3836.395004516317,166,1700.4651333224474
C-40,M-,cen8,SC,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3126.9664003436983,200,1819.821117314052
C-40,M-,cen8,PR,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q85,3470.0576343561547,200,1849.9246199579443
C-40,M-,cen2,MG,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,3414.2855947360367,200,1781.2331922781138
C-40,M-,cen2,MT,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,3489.129282322451,200,1843.0872114009876
C-40,M-,cen2,PB,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,3194.7903087132345,25,1705.6016888775112
C-40,M-,cen2,RJ,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,3022.2880992329588,74,1701.4251891852932
C-40,M-,cen2,SP,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,4078.2667452495352,200,1703.965158600548
C-40,M-,cen2,SC,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,3258.829604473934,200,1896.5607269436057
C-40,M-,cen2,PR,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,3452.8479325204557,200,1927.1179000886912
C-40,M-,cen4,MG,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,3369.1416494251416,200,1723.9238430587104
C-40,M-,cen4,MT,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,3659.783082839335,200,1812.8141107750216
C-40,M-,cen4,PB,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,2204.622866553183,18,1704.848678870943
C-40,M-,cen4,RJ,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,2577.322187671684,52,1701.417185833145
C-40,M-,cen4,SP,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,3794.191317704638,131,1700.6304497502224
C-40,M-,cen4,SC,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,3171.5112221131412,200,1777.9883024779597
C-40,M-,cen4,PR,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,q90,3404.3390630029407,200,1804.97166497812
